Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
-0.3365529120597286,-0.6485284113924424,0.7361633534203659,-0.299608074850855,0.037870730264768115,0.14922365463965725,0.09242277235796313,-0.09229469681049053,0.26307535021030665,1.4583991052271672,0.3245377144306556,-0.4764336891625845,0.6126135723154446,0.6705591367346865,-0.7529738345009777,-0.7457542222728031,-0.8392039248246854,0.5493859647689429,-0.6945862151650786,0.6949975603031414,-0.641190221000616,-0.6711096219660021,-0.6777395938283393,-0.6214341721979609
-0.6888402347014847,0.5288757390293888,0.25081804647944533,-0.392843511862204,-0.5263830867172269,-0.5569548281137536,-0.43688803776681195,-1.1339322079931509,0.26307535021030665,-0.003674973515788764,0.25629454240937766,-0.615885587314757,0.6003423198134488,0.45507370711018263,-0.8283012431541199,0.5174167214503591,-0.5950102151090114,-0.26730298952657694,-0.5640673986836883,0.24824390120025067,-0.6242572307923122,-0.6118816386678799,-0.6415748357238237,-0.5152247133605651
-0.1604092507388506,0.5288757390293888,0.7361633534203659,-0.5404662871301736,-0.5004403824881698,1.584360571203041,0.6861092215519677,-1.0472748290861587,-0.544349198705762,1.641158365070037,-0.8355962099310682,-0.8250634345430156,-0.8722079804261215,-0.8925142781535058,-0.8225068271038781,-0.7934210503378281,-0.09600567786393839,-0.27986743497727723,-1.120191051517438,0.8789549493455084,-0.5508809398896624,-0.6237272353275043,-0.6415748357238237,-0.6639179557329192
-0.3365529120597286,0.9998373991981213,1.4156467831376542,-0.12867644033004813,-2.115373720746984,-1.6731724298852741,-1.0591858821026963,1.668928986206779,0.37842171434117367,-1.4657490522587449,4.077912175600938,4.61356059339171,-1.3753293330079757,0.5386949186062586,-1.5931641617860268,-0.3882530117851157,2.186674652086927,-0.41807633493498053,2.1087309736091293,-1.6176096162294706,0.6062067243444298,0.4542220606983194,0.33487363309809626,0.12203203966380984
-0.2484810813992895,0.9998373991981213,-0.5257344446260271,-0.6026232451377396,1.166378364228759,-0.0102360027562739,0.2712439919947115,0.5255126838634647,-0.8903882910983629,-0.18643423335865825,-0.5626235218459568,-0.4764336891625845,0.7475973498374062,-0.6320020423388072,1.5242316732440182,-0.0069183872649158555,-0.7224156288737109,-0.8829608166108917,-0.7286346020732674,1.1680308464120845,-0.3815510378066245,-0.2565137388791468,-0.1473231416287778,-0.19659633684837763
-0.4246247427201676,-0.17756675122370993,-0.040389137685106824,0.026715954688866842,0.7577807726211071,0.8326221863365066,-0.3939709450539925,-0.3144757855149486,-0.659695562836629,0.5446028060128196,1.0069694346434341,-0.05807799470606713,0.9071236323633592,-0.905379079922133,1.1881555423299985,-0.09430757205079507,-0.42513633008941204,0.37348372845913846,-0.6548630971055249,1.181170659915111,1.93262429066156,0.7503619771889303,0.9376196015066888,1.3965455457125597
-0.0723374200784115,-0.4130475813080762,-0.5257344446260271,-0.23745111684328887,-0.16967090356768966,0.14922365463965725,-0.4726522816941617,-0.3194406746919928,-0.544349198705762,0.5446028060128196,-0.016678145675733835,-0.26725584193432583,0.28128975476154083,-0.9150276812486032,-0.18512106157728914,-0.9602549485654156,-0.7755012179423357,-0.6819296893996868,-0.433548582202298,0.7081373738061679,-0.5621696000285316,-0.13805777228290245,-0.026773947947059278,0.3344509573386015
0.1038062412424665,-0.6485284113924424,-0.5257344446260271,-0.41615237111504133,0.6734669838766711,-0.6480746323400003,1.2583371243895622,0.856516058953728,-0.7750419269674959,-0.003674973515788764,-0.2896508337608452,-0.33698179101041204,0.24447599725555194,0.45828990755233934,0.26104897429132357,0.5333056641387007,-0.32958226976588745,-0.3049963258786777,0.145273995236911,1.5490854379998447,-0.6553010461742024,0.09885416090958629,0.09377524573465923,-0.0903868780109818
-0.1604092507388506,-1.1194900715611749,-0.23452726046147485,-0.8434814574170582,0.21298398381090478,1.6527004243727261,0.1854098065690722,-1.1889713540556999,-0.659695562836629,0.9101213256985586,-0.8355962099310682,-0.964515332695188,0.7107835923314155,-0.26535519193293483,0.006094668080687666,-0.18964122818084495,-1.3063571086285835,-0.31756077132937804,-0.9329249235224,-0.25106901191474523,-0.6440123860353333,-0.7007236136150632,-0.7139043519328548,-0.6851598475003984
-0.7769120653619237,-0.6485284113924424,2.192199274243127,0.6949032532702024,-0.6625822839197776,-1.8098521362246438,-0.3224424571992931,1.9644873185249978,1.8779244480424442,-1.2829897924158753,-0.08492131769701167,-0.1975298928582397,-0.9581067479400968,1.6804460755719135,-0.40530887148647443,0.6921950910221172,0.1906565031066355,-0.21704520772377567,0.7127471103733903,-1.34167353266592,-0.641190221000616,-0.6118816386678799,-0.6295199163556519,-0.541777078069914
-0.1604092507388506,-0.17756675122370993,-0.23452726046147485,-0.2685295958470719,-1.226836100901773,-1.1947934576974797,-0.9948102430334669,-0.4319578946070145,-0.0829637421822942,-1.4657490522587449,0.9387262626221562,0.6391814960547948,-0.270916607828298,0.46150610799449604,-0.909423067857504,0.08841526886513401,0.3499132703125098,-0.04114297141397144,0.9170374318225228,-1.8015670052718373,-0.09933453433489471,-0.13805777228290245,-0.20759773846963706,-0.24970106626707553
-0.5126965733806066,-0.17756675122370993,-0.9140106901787634,-1.4106636992360986,0.0897561387228829,0.5137028715446439,0.8005548021194864,0.7549644430470965,-1.2364273834909638,0.9101213256985586,-0.5626235218459568,-0.6856115363908432,1.3734312274392229,-1.1112159082201665,0.040861164382138014,-0.3485306550642615,-0.7755012179423357,-0.8955252620615919,-0.9442743858251296,-0.05397180936935202,-0.04289123364054874,-0.315741722177269,-0.41855882741264444,-0.594881807488612
-0.5126965733806066,-0.8840092414768087,2.192199274243127,2.1167436676932763,0.654009955704878,0.035323899356848924,-0.8803646624659479,1.668928986206779,1.762578083911577,-0.9174712727301363,2.508319219111547,1.1969890886634846,0.5144435522994735,3.0344664617199153,0.45805911999954196,1.1847523143607086,0.9763232213222827,1.240430464557459,2.2903223704528024,-1.06573744910237,2.7228305003824036,4.304040975076261,4.674644605639963,5.113876605021414
-0.4246247427201676,2.1772415496199526,-0.331596321849659,-0.6647802031453057,1.48417649103471,-0.16969566015220555,0.2497854456383015,-1.7463890886466222,-1.00573465522923,1.641158365070037,-0.8355962099310682,-0.964515332695188,1.496143752459187,-1.1851885183897723,-0.07502715662269649,-1.3654229871181278,-1.2532715195599589,-0.8452674802587907,-1.2677340614529227,-0.18536994439961418,-0.5791025902368354,-0.6711096219660021,-0.6897945131965111,-0.6851598475003984
-0.6888402347014847,-1.1194900715611749,0.7361633534203659,-0.066519482322482,-0.18264225568221848,-0.05579590486939723,0.41430096770410996,-0.6954064249751927,-0.31365647044402817,-0.18643423335865825,-0.016678145675733835,0.22082580159827758,-0.09911907280034746,-0.0981127689407826,-0.8862454036565371,1.0576407728539754,-0.4039020944619621,0.8760615464871507,-0.5186695494727699,-0.2904884524238239,-0.6524788811394852,-0.6711096219660021,-0.5089707226739333,-0.4090152545231693
0.1038062412424665,1.4707990593668538,1.027370537584918,-0.22968149709234328,-0.6366395796907205,0.6959424799971367,0.0709642260015533,1.829794460461798,0.6091144426029075,1.823917624912906,-0.8355962099310682,-0.615885587314757,-1.0930905254620567,0.5772893239121399,-1.2976489432236993,1.3277527985557838,-0.41451921227568705,0.38604817390983875,-0.05901632621222174,1.8118817080603689,-0.641190221000616,-0.7184920086044999,-0.745548515274306,0.06892731024511192
0.6322372252051007,0.05791407886065631,0.44495616925581366,0.3297311249757516,-0.669067959977042,-0.4886149749440686,-0.7373076867565493,-1.1339322079931509,0.9551535349955083,-1.4657490522587449,-0.35789400578212305,0.9878112414352258,-0.7617667079081548,1.201232209690554,-0.642879929546385,0.17580445365101321,0.8170664541164079,0.3232259466563372,1.705825061862229,0.26138371470327687,-0.09933453433489471,0.27653811080395285,0.45542282677981477,-0.24970106626707553
-0.5126965733806066,-0.8840092414768087,2.192199274243127,0.7803690705306057,0.6994096881057283,1.0604216969021234,-0.1007041448497251,-1.0191697332244314,1.416538991518976,0.7273620658556893,-0.8355962099310682,-0.1975298928582397,-0.6513254353901863,1.0114763836033043,-0.6486743455966266,2.2413670031354287,0.2968276812438852,0.04680814674093061,-0.28033084111544865,-0.10653106338145688,-0.6299015608617468,-0.5822676470188188,-0.6295199163556519,-0.6639179557329192
3.8028231289809056,-0.8840092414768087,-0.9140106901787634,-1.2086535857115088,2.379199786937186,-0.21525556226532888,2.0093862468639054,1.9644873185249978,-1.2364273834909638,0.5446028060128196,0.18805137038809974,-0.8250634345430156,1.14027742990129,-1.233431525022124,0.7593687546121112,-0.6027537380777281,-0.7648841001286107,-1.146814171075598,-0.9385996546737646,-0.8423606195509243,-0.5226592895424894,-0.5526536553697577,-0.5089707226739333,-0.35591052510447135
-0.8649838960223627,0.29339490894502257,0.056679923703077326,1.3863994111043751,0.9004656458809221,0.21756350780934225,-0.27952536448647347,-0.5490293428903921,1.5318853556498429,0.7273620658556893,-0.426137177803401,-0.5461596382386706,-0.3322728703382801,1.1401244012895755,0.30740430269325736,-0.12608545742747823,-0.435753447903137,-0.6316719075968856,-0.24060772305589503,1.036632711381823,-0.5508809398896624,-0.315741722177269,-0.2678723353104963,-0.24970106626707553
-1.2172712186641188,-0.17756675122370993,-0.9140106901787634,-1.200883965960563,-0.3642411852856191,-0.5113949260006303,0.04235283085967355,-0.5097648707306266,-1.1210810193600969,0.3618435461699504,0.18805137038809974,-0.6856115363908432,1.4225162374472091,-0.9021628794799761,-1.0890499654149972,0.3505828232227717,-0.9135237495207602,-0.21704520772377567,-0.9329249235224,0.9315142033576133,1.593964486495484,0.8688179437851746,0.8773450046658295,0.22824149850120565
1.0725963785072958,-1.3549709016455411,-0.13745819907329085,0.003407095436029716,1.101521603656116,0.08088380146997225,0.17825695778360226,-0.09229469681049053,-0.0829637421822942,2.554954664284384,-0.8355962099310682,-0.4764336891625845,0.723054844833413,-1.01794609539762,2.3122722560768922,-0.8251989357145114,-0.5950102151090114,-0.6316719075968856,-0.6605378282568898,2.363753875187469,-0.46621598884814347,-0.37496970547539116,-0.32814693215135554,-0.35591052510447135
4.771613266245734,0.29339490894502257,-0.13745819907329085,0.11218177194927045,-1.4473490868487597,-1.2859132619237261,-0.33674815477023295,-0.3194406746919928,0.37842171434117367,-1.4657490522587449,1.8258874988987686,1.3364409868156573,-2.5165558156936423,0.27818268279155983,-1.1701717901183812,-0.7934210503378281,1.358539462616381,-0.6568007984982862,1.6150293634403923,-1.972384580811178,-0.3815510378066245,-0.6237272353275043,-0.6415748357238237,-0.594881807488612
0.1038062412424665,-1.1194900715611749,-0.9140106901787634,-1.3174282622247495,0.018413702092975354,0.9237419905627533,0.7934019533340166,-0.24823133979510983,-1.00573465522923,0.9101213256985586,-0.8355962099310682,-0.964515332695188,0.21993349225155875,-1.159458914852518,-0.6718520097975935,-0.5948092667335573,-1.2108030483050591,-0.9457830438643932,-1.1145163203660733,1.746182640545238,-0.5508809398896624,-0.5526536553697577,-0.5692453195147926,-0.568329442779263
-0.0723374200784115,1.2353182292824876,-0.9140106901787634,-1.4339725584889358,0.692924012048464,0.24034345886590391,0.5716636409844487,-0.6954064249751927,-1.00573465522923,0.1790842863270807,-0.2896508337608452,-0.6856115363908432,1.299803712427245,-1.1208645095466367,-0.7240017542497689,-1.0476441333512947,-0.9772264564031099,-1.0965563892727967,-1.006696428490142,-0.881780060060003,-0.5508809398896624,-0.6592640253063777,-0.6897945131965111,-0.6479865369073099
0.1918780719029056,-0.17756675122370993,-0.42866538323784303,-0.493848568624499,0.23892668803996195,0.809842235279945,0.7719434069776067,0.10503410124465568,-0.659695562836629,1.4583991052271672,0.11980819836682201,-0.6856115363908432,-0.7863092129121463,-0.24927418972215104,0.24946014219083987,-0.8649212924353656,-0.7436498645011609,-0.7447519166531884,-0.6662125594082545,1.5622252515028712,-0.660945376243637,-0.7273762060992182,0.03350064889379998,-0.0372821485922839
-0.6888402347014847,0.05791407886065631,-0.9140106901787634,-0.392843511862204,1.0301791670262084,0.673162528940575,-0.3224424571992931,0.5255126838634647,-0.544349198705762,1.2756398453842979,-0.426137177803401,-0.615885587314757,0.9807511473753371,-1.001865093186836,1.738625067102962,-0.706031865551949,-0.6480958041776362,-0.5688496803433841,-0.9385996546737646,1.417687302969583,-0.6242572307923122,-0.6592640253063777,-0.6415748357238237,-0.4090152545231693
-0.0723374200784115,-0.17756675122370993,-0.9140106901787634,-1.2863497832209665,0.25838371621175515,1.3793410116939862,0.6074278849117982,0.9159832214215754,-1.1210810193600969,2.189436144598645,-0.8355962099310682,-0.964515332695188,0.8089536123473883,-1.159458914852518,-0.5385804406420339,-0.944366005877074,-0.9772264564031099,-0.46833411673778164,-1.1145163203660733,2.1140974186299717,1.8761809899672142,2.8233413926232065,2.866406700414185,0.599974604432091
0.1038062412424665,-0.17756675122370993,1.124439598973102,0.11995139170021604,-1.5640912558795173,-0.8986540939621783,-0.6657791989018499,-0.09229469681049053,1.0704998991263754,-1.2829897924158753,2.371832875068991,3.567671357250416,-0.4059003853502579,0.6769915376189999,-1.1643773740681398,0.7239729763988004,2.112354827390853,0.7001593101773463,2.2903223704528024,-1.525630921708287,3.8516965142693227,4.304040975076261,3.4691526688227774,0.9717077103629764
-0.6007684040410457,0.05791407886065631,-0.331596321849659,-0.10536758107721102,0.14812722323826163,-0.5113949260006303,-0.7444605355420192,-0.24218895807445687,-0.659695562836629,-0.003674973515788764,-0.8355962099310682,-0.33698179101041204,1.0666499148893123,-0.7863796635623322,1.2113332065309654,-0.1419744001158199,-0.4994561547854868,-0.2547385440758766,-0.5697421298350531,0.852675322339456,-0.5395922797507933,-0.6711096219660021,-0.6596572147760814,-0.46211998394186715
-0.9530557266828017,-0.4130475813080762,0.7361633534203659,0.702672873021148,0.9523510543390366,-1.3998130172065344,-0.7086962916146695,-0.6268694368211565,0.4937680784720404,-0.5519527530443974,-0.8355962099310682,-0.8250634345430156,0.46535854229148715,-0.8667846746162516,1.5763814176961937,-0.16580781414833243,-0.42513633008941204,-0.016014080512570812,-1.0747932023065196,-0.5664245359873742,-0.6383680559658986,-0.7007236136150632,-0.7048631624067259,-0.6745389016166589
-1.0411275573432408,0.5288757390293888,-0.23452726046147485,0.7570602112777682,-0.5652971430608129,-0.4886149749440686,-0.7945304770403087,0.19286252581255312,0.26307535021030665,-0.9174712727301363,1.8941306709200465,1.2667150377395708,0.6494273298214334,1.7865806901630865,0.47544236815026725,0.7954732184963378,1.2629854022928566,0.3986126193605391,1.5639567830781094,-0.0014125553572474421,0.23932526983118108,0.21731012750583065,0.21432443941637774,0.9717077103629764
-0.0723374200784115,0.29339490894502257,-0.9140106901787634,0.01894633493792125,-1.745690185482918,-1.5137127724893427,-0.751613384327489,-0.4319578946070145,-0.544349198705762,-1.6485083121016144,1.4846716387923793,2.0337004775765193,-0.46725664786024,0.5515597203748858,-0.955778396259438,-0.26114147027838247,3.481963025361373,1.240430464557459,1.4618116223535427,-1.7358679377567061,1.593964486495484,0.5726780272945637,0.33487363309809626,-0.3028057956857734
0.1918780719029056,-0.6485284113924424,-0.040389137685106824,-1.2241928252134004,0.4659253500442129,0.08088380146997225,1.9593163053656155,1.668928986206779,-1.00573465522923,0.5446028060128196,-0.8355962099310682,-0.964515332695188,0.3549172697735204,-1.1401617121995775,-0.9210118999579876,-0.9205325918445613,-1.2426544017462338,-1.0965563892727967,-1.040744815398331,-0.26420882541777146,-0.2686644364179326,-0.13805777228290245,-0.026773947947059278,0.22824149850120565
-0.9530557266828017,0.29339490894502257,-0.42866538323784303,1.2620854950892428,-0.7793244529505351,0.46814296943152056,-1.0091159406044068,0.9756065828152294,1.3011926273881091,-0.7347120128872668,2.3035897030477135,2.1731523757286917,0.14630597723958094,1.4971226503689774,0.00030025203044606937,0.6445282629570921,1.4222421694987308,0.5745148556703434,2.801048174075634,-1.2496948381447368,1.593964486495484,1.638781726660763,1.9622877478012961,0.8654982515255806
0.3680217332237836,0.05791407886065631,-0.9140106901787634,-1.1620358672058342,-0.07238576270872495,0.809842235279945,1.9593163053656155,-0.6213586337110135,-0.8903882910983629,0.3618435461699504,-0.08492131769701167,-0.05807799470606713,0.14630597723958094,-1.2077019214848697,-1.3034433592739412,-1.3257006303972736,-0.6587129219913611,-0.8578319257094911,-0.5300190117754995,-0.18536994439961418,-0.43799433850097047,-0.6118816386678799,-0.6295199163556519,1.13102189861907
-1.0411275573432408,0.764356569113755,-0.13745819907329085,1.114462719821273,-1.20737907272998,-0.6480746323400003,-0.9805045454625271,-0.24218895807445687,0.14772898607943957,-0.5519527530443974,1.075212606664712,0.4300036488265362,-0.013220305286372172,1.7286890822042646,-0.411103287536716,1.2721414991465878,1.2948367557340312,1.5671060462756674,1.927139576765456,-0.5270050954782954,2.158397493438944,1.638781726660763,1.5403655699152812,0.44066041617599727
2.3936738384138807,0.05791407886065631,-0.9140106901787634,-1.527207995500285,0.5437534627313849,0.946521941619315,2.417098627635691,-0.4283239679494852,-1.00573465522923,0.5446028060128196,0.3245377144306556,-0.4764336891625845,0.08494971472959884,-1.2816745316544755,-0.9383951481087126,-0.7378097509286323,-0.47822191915803686,-0.9332185984136928,-0.5924410544405123,0.9446540168606392,1.593964486495484,1.9349216431513738,1.6609147635969999,0.06892731024511192
-0.8649838960223627,0.29339490894502257,0.7361633534203659,1.2465462555873512,-0.7663531008360067,1.2198813542980544,-0.9518931503206474,-1.013314504919905,1.5318853556498429,-0.18643423335865825,0.051565026345544086,0.9878112414352258,-0.39362913284826223,2.1274979370317046,-0.5849357690439677,2.384367487330504,1.061260163832082,1.5294127099235661,1.3937148485371655,-0.23792919841171903,1.4810778851067923,1.638781726660763,1.3595417793927036,0.599974604432091
0.8964527171864176,-0.6485284113924424,-0.9140106901787634,-1.5349776152512307,0.8680372655946006,0.3314632630921506,1.5372982270228897,0.7549644430470965,-1.2364273834909638,1.0928805855414283,-0.4943803498246788,-0.8947893836191019,1.0789211673913082,-1.1916209192740859,0.1799271495879394,-1.1906446175463696,-1.178951694863884,-1.0337341620192952,-0.8421292251005631,-0.40874677395105957,0.06999536774814318,0.03962617761146411,-0.1473231416287778,-0.27625343097642446
0.7203090558655398,0.05791407886065631,-0.6228035060142112,-0.5171574278773363,2.8785968433465374,0.5137028715446439,0.9650703241852949,-0.09229469681049053,-0.19831010631316126,1.641158365070037,0.3927808864519333,-0.1975298928582397,1.397973732443216,-0.46797581978881175,2.277505759775442,-0.372364069096774,-0.11723991349138832,-1.109120834723497,-0.30302976572090784,1.0234928978787965,1.8761809899672142,1.0465018936795412,1.0581687951884071,1.3965455457125597
-0.6888402347014847,-1.3549709016455411,1.6097849059140226,1.3553209321005921,-1.019294467069315,-0.10135580698252056,-1.087797277244576,-0.3194406746919928,1.8779244480424442,-0.7347120128872668,1.962373842941324,1.406166935891743,-0.4304428903542511,1.3781232340091765,-0.4632530319888917,1.510475639471713,1.2205169310379567,1.68018605533197,1.2518465697530459,-1.0394578220963175,-0.15577783502924067,1.342641810170152,1.3595417793927036,1.3965455457125597
0.1038062412424665,-0.8840092414768087,-0.9140106901787634,-1.1698054869567802,1.0042364627971514,0.24034345886590391,1.3584770073861414,1.668928986206779,-1.1210810193600969,0.7273620658556893,-0.6308666938672346,-0.6856115363908432,0.9807511473753371,-1.2559449281172212,-0.45745861593864984,-1.0476441333512947,-0.9772264564031099,-0.6693652439489866,-0.8364544939491984,-0.32990789293290257,-0.3815510378066245,-0.5822676470188188,-0.5993826179352222,1.13102189861907
-0.6888402347014847,-0.4130475813080762,-0.040389137685106824,0.003407095436029716,1.101521603656116,-0.35193526860469887,0.2712439919947115,0.856516058953728,-0.19831010631316126,0.3618435461699504,-0.8355962099310682,-0.8947893836191019,0.4162735322835025,-0.1720853791103884,1.1012393015763726,1.208585728393221,-0.9029066317070352,-0.27986743497727723,-0.7399840643759967,-0.7241022980236884,-0.2686644364179326,-0.37496970547539116,-0.3884215289922148,-0.43556761923251824
-0.5126965733806066,-0.6485284113924424,-0.331596321849659,0.8969133667947919,0.8615515895373362,-0.6936345344531233,-1.0091159406044068,0.9756065828152294,0.37842171434117367,-0.3691934932015279,-0.016678145675733835,0.7786333942069674,1.0666499148893123,-0.5097864255368497,1.0259118929232303,0.2949715238135756,1.2629854022928566,0.4991281829661416,-0.15548675578542318,0.6818577468001155,-0.04289123364054874,-0.13805777228290245,0.21432443941637774,2.7241637811800072
0.1038062412424665,0.05791407886065631,-0.13745819907329085,-0.6570105833943599,0.42701129370062696,0.60482267577089,0.9436117778288852,0.7549644430470965,-0.31365647044402817,0.5446028060128196,-0.426137177803401,-0.5461596382386706,0.34264601727152294,0.04340005051411545,-0.42269211963719944,-0.5550869100127032,-0.8179696891972354,-0.769880807554589,-0.4505727756563924,0.9840734573697182,0.6908716753859487,0.9280459270832968,0.9376196015066888,0.599974604432091
-0.9530557266828017,0.29339490894502257,-0.7198725674023952,-0.14421567983193967,1.4387767586338605,-0.6708545833965619,-0.9232817551787675,3.061924395030536,-0.8903882910983629,-0.5519527530443974,-0.6991098658885124,-0.8947893836191019,1.9992651050410395,-0.9182438816907601,0.7130134262101774,-0.26114147027838247,-1.0409291632854596,-0.46833411673778164,-1.0861426646092491,0.9183743898545867,0.12643866844248913,-0.13805777228290245,0.1540498425755185,1.3965455457125597
0.2799499025633445,-0.17756675122370993,-0.9140106901787634,-0.8201725981642208,1.2960918853740455,-0.12413575803908222,1.8448707247980967,-0.4319578946070145,-0.8903882910983629,-0.9174712727301363,-0.6308666938672346,-0.4764336891625845,0.956208642371344,-1.1691075161789883,1.2460997028324154,0.3664717659111133,-1.0090778098442847,-0.17935187137167474,-0.7343093332246321,-0.5138652819752693,1.593964486495484,2.2310615596419847,2.2636607320055924,1.6620691928060491
-0.5126965733806066,0.05791407886065631,1.803923028690391,2.5829208527500223,0.41403994158609864,0.5137028715446439,-0.9661988478915873,-0.09229469681049053,2.800695361089379,-1.2829897924158753,2.0306170149626017,0.9878112414352258,0.21993349225155875,4.591107475723795,0.5913306891551012,3.520426889546933,1.7195214682830295,2.584826127782392,2.125755167063224,-0.8423606195509243,1.593964486495484,2.527201476132596,2.866406700414185,2.7241637811800072
0.1038062412424665,0.29339490894502257,-0.13745819907329085,-0.066519482322482,-1.680833424910275,-1.1492335555843565,-0.35820670112664277,0.7549644430470965,0.14772898607943957,-1.6485083121016144,0.18805137038809974,0.6391814960547948,-1.2526168079880116,0.8763959650327199,-1.1469941259174146,0.34263835187860064,1.4540935229399055,0.4865637375154413,1.1950992582393976,-1.1839957706296056,0.23932526983118108,-0.019601805686658078,-0.026773947947059278,-0.4090152545231693
