0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class_0,class_1,class_2,class_3,class_4
-0.12659915,0.23346794,-0.07155215,-0.020295633,0.10422158,-0.4358691,0.12198892,0.55277365,-0.31937632,-0.09339112,-0.0735462,-0.27992162,0.0039451453,0.1238205,0.13845608,-0.22910857,0.18821469,-0.20104422,-0.048916493,-0.6213044,0.11719049,-0.039875265,0.28055072,-0.12641816,-0.1430883,0.014653031,-0.22165416,-0.07720578,-0.19072509,0.15668997,0.36412108,0.05000709,0.15367432,-0.28596845,-0.1425476,0.38467824,-0.059766382,-0.06632437,-0.21969382,-0.4927918,0.09742888,-0.2721216,-0.15140587,0.10646466,0.1460388,-0.18531227,-0.15624735,-0.0051410934,0.097543366,0.12932132,0.14016747,-0.25413227,-0.08324712,0.07012555,-0.140649,0.04583652,0.044483244,-0.07818146,-0.21456033,0.046283297,0.12152431,-0.029337423,0.15423456,-0.081956916,-0.41040203,0.35186404,0.22605035,0.19302048,-0.4701633,0.29609892,-0.13248973,0.24828464,0.19792926,-0.065960094,0.36977053,0.1012908,0.046063382,-0.039533105,-0.207967,0.0371014,-0.18283033,0.03067881,-0.24769972,0.30647436,-0.14442909,-0.09491179,0.038026746,0.2047691,0.36425993,0.14032902,0.37555963,0.081073426,0.07987353,0.040318646,0.37251246,0.20946588,0.24614084,-0.17153822,0.151801,-0.077197745,0,0,0,0,1
-0.10051048,0.18466766,-0.058737073,-0.013507347,0.08602484,-0.34350058,0.09588007,0.43277,-0.25156817,-0.07141467,-0.057127584,-0.22067289,0.0050749085,0.09658366,0.11041259,-0.17890912,0.15007064,-0.15568767,-0.040992778,-0.48728183,0.09453544,-0.031882193,0.21874563,-0.104664765,-0.10758444,0.010713278,-0.1743943,-0.0567093,-0.15189092,0.12382982,0.28328723,0.040138606,0.12246287,-0.22405185,-0.11192695,0.29951534,-0.04699035,-0.050307956,-0.16866593,-0.384541,0.07562509,-0.21401899,-0.11864572,0.08604745,0.11493581,-0.14062329,-0.12528737,-0.001701974,0.07660451,0.103253156,0.11023516,-0.20177497,-0.0650661,0.05672313,-0.111278385,0.033137124,0.03750648,-0.06007723,-0.16995244,0.038269456,0.09495022,-0.0234818,0.12178037,-0.062420577,-0.3213409,0.27398655,0.17959964,0.15112092,-0.36967075,0.23382485,-0.104706906,0.19179489,0.15536493,-0.054332417,0.28697905,0.07720134,0.038613696,-0.03200968,-0.16173378,0.027989088,-0.14667262,0.023244353,-0.19679187,0.24025726,-0.115726374,-0.0728492,0.029719405,0.15966819,0.2841687,0.109168835,0.298347,0.06563566,0.06468058,0.030747287,0.293826,0.16710357,0.19314797,-0.13281317,0.115083314,-0.059045922,0,0,0,1,0
-0.12315207,0.22643834,-0.074856035,-0.017476251,0.1001409,-0.41638044,0.117897145,0.5217349,-0.30285594,-0.08788434,-0.07126189,-0.26486048,0.0013089406,0.11577607,0.13474555,-0.21994092,0.17782582,-0.19112907,-0.047747664,-0.59245,0.11435806,-0.03678506,0.26689306,-0.12121371,-0.13383457,0.014933799,-0.2108513,-0.07362596,-0.18178701,0.14875138,0.3451198,0.048598748,0.14961757,-0.2716157,-0.13731998,0.36664855,-0.057942964,-0.05947458,-0.21015,-0.47091818,0.09207949,-0.25863904,-0.14367662,0.10177422,0.13837074,-0.17781955,-0.15176068,-0.00214757,0.09510986,0.12443018,0.13414186,-0.24399306,-0.0808336,0.06895986,-0.13478343,0.042305093,0.043666422,-0.07566848,-0.20563008,0.043596126,0.116025716,-0.02816426,0.14875233,-0.07889542,-0.38713968,0.33426717,0.2134432,0.18944274,-0.44904378,0.283923,-0.1292198,0.23787354,0.18965514,-0.064210616,0.35363725,0.095832534,0.04468804,-0.037047986,-0.19582139,0.033721443,-0.17735888,0.028097061,-0.23863195,0.29082325,-0.13578184,-0.09431706,0.03696501,0.19535317,0.3457988,0.13036439,0.3613527,0.08178927,0.07559537,0.039627995,0.35658884,0.20031302,0.23122129,-0.16315913,0.14398327,-0.07296025,0,1,0,0,0
-0.12884383,0.2376858,-0.07358754,-0.018484397,0.1064739,-0.43150496,0.120409906,0.5475223,-0.31483155,-0.08987316,-0.07204002,-0.2766213,0.0020494203,0.12243086,0.14130358,-0.22919376,0.1886071,-0.19929618,-0.047751367,-0.61517596,0.117526956,-0.039648816,0.27972588,-0.12482903,-0.14136328,0.012074776,-0.21998449,-0.07396799,-0.1887132,0.15523197,0.36042473,0.04923882,0.15172358,-0.28347942,-0.13917601,0.38024342,-0.059811328,-0.060208127,-0.2142364,-0.49001172,0.09640488,-0.2699958,-0.15272354,0.10802305,0.14513548,-0.18249647,-0.15732187,-0.003646999,0.09911847,0.127735,0.13839056,-0.25096276,-0.08013091,0.06807342,-0.13650134,0.04352824,0.043920156,-0.07962427,-0.21308732,0.04550615,0.118722074,-0.03134609,0.15344356,-0.082705535,-0.4079057,0.3458443,0.22321288,0.19598268,-0.46418592,0.29521123,-0.1316718,0.24547519,0.19561373,-0.0645968,0.36602426,0.09918025,0.045971673,-0.03785629,-0.20234896,0.03379873,-0.18716645,0.030392446,-0.24250215,0.30301404,-0.14472161,-0.09670212,0.039962288,0.20267017,0.36217484,0.13569055,0.37372208,0.08166768,0.083500884,0.04046,0.3717101,0.20982474,0.24319632,-0.1670128,0.1468352,-0.077982076,0,0,0,0,1
-0.1184745,0.21617946,-0.06782523,-0.015041734,0.09728904,-0.40562543,0.11464207,0.5131583,-0.29439214,-0.08771076,-0.0686432,-0.25908548,0.000939049,0.117095634,0.13097516,-0.2129241,0.17634101,-0.18901601,-0.045462888,-0.57464236,0.11244266,-0.036864184,0.26134065,-0.12013464,-0.13158853,0.0117812585,-0.20324704,-0.07002135,-0.17658672,0.14607514,0.3394064,0.045643333,0.1435616,-0.2673056,-0.12827379,0.3567016,-0.054370373,-0.059472423,-0.20332551,-0.45847186,0.08870539,-0.25161448,-0.14161097,0.09956015,0.13854975,-0.1683078,-0.14901133,-0.002735633,0.092916764,0.12233629,0.13042484,-0.23498201,-0.07934097,0.06529961,-0.13060638,0.044124674,0.042022675,-0.07205784,-0.19937465,0.043251995,0.11195958,-0.024412442,0.14291741,-0.07794164,-0.37981528,0.32698467,0.20821781,0.1806809,-0.4352746,0.276886,-0.12349339,0.23033059,0.18397716,-0.062232446,0.3449375,0.08964197,0.04456749,-0.03778895,-0.19197677,0.03281798,-0.17349416,0.028669193,-0.23226292,0.28313375,-0.13391438,-0.08923898,0.03516247,0.18673593,0.33748347,0.12939654,0.34879068,0.07418744,0.07591458,0.038149867,0.3453566,0.19698365,0.2258656,-0.16009566,0.1377248,-0.07205933,0,0,1,0,0
-0.11908454,0.22139515,-0.070087485,-0.01258821,0.10517287,-0.4067529,0.11417217,0.519792,-0.3027391,-0.08814619,-0.07187908,-0.26071414,0.0014886846,0.12048725,0.1316827,-0.21306334,0.17615575,-0.18561615,-0.047042757,-0.5835603,0.11419406,-0.04016852,0.26339248,-0.12102401,-0.13233133,0.01088693,-0.20849788,-0.07329107,-0.17893791,0.14913473,0.33945975,0.047201324,0.1467589,-0.27064112,-0.1328065,0.3614674,-0.057355583,-0.058116347,-0.20337735,-0.46646324,0.091688156,-0.25633696,-0.14191714,0.10316712,0.13872631,-0.17128448,-0.14813836,-0.0048932782,0.093521185,0.123130344,0.13365178,-0.24294381,-0.07943908,0.068694584,-0.13388029,0.04296139,0.043992728,-0.07457964,-0.2045304,0.044046845,0.11486122,-0.024717266,0.14264704,-0.07816946,-0.3855621,0.32918695,0.21142657,0.1848483,-0.43868414,0.28049,-0.125246,0.23303403,0.18801059,-0.06201276,0.34725916,0.08891735,0.044202823,-0.03665739,-0.19186376,0.03201231,-0.17237215,0.02724052,-0.234276,0.28560784,-0.13620026,-0.08930219,0.03659661,0.19035894,0.3444767,0.13100035,0.35588273,0.07942268,0.076937266,0.037287798,0.3499963,0.19864605,0.22816406,-0.15856805,0.14028156,-0.07163646,1,0,0,0,0
-0.12254135,0.22627698,-0.070480786,-0.017671822,0.09967922,-0.41744727,0.1191719,0.5293153,-0.30599767,-0.08957437,-0.07052755,-0.2688288,0.0059350263,0.1185152,0.13428201,-0.22026537,0.1823971,-0.19419602,-0.047548514,-0.5964155,0.115120955,-0.036935914,0.27044737,-0.12195268,-0.13675334,0.014042554,-0.2127093,-0.07300017,-0.18221019,0.15251301,0.34964618,0.04947406,0.14934163,-0.27491608,-0.13787584,0.37076452,-0.056759484,-0.06234798,-0.21222132,-0.47296035,0.09438582,-0.26069632,-0.14417559,0.10291477,0.14033455,-0.1784814,-0.15337405,-0.0052494365,0.09464039,0.12465807,0.13444848,-0.24495658,-0.08233274,0.06822161,-0.13740663,0.042626727,0.04367107,-0.07652573,-0.20825058,0.04395925,0.118664995,-0.028162932,0.1479387,-0.08018666,-0.3961905,0.33875367,0.21763623,0.18477808,-0.45036224,0.2841853,-0.1269153,0.23682304,0.1896092,-0.062861405,0.35459852,0.09584579,0.04344464,-0.03762459,-0.2004516,0.035207596,-0.17800966,0.029818868,-0.23866786,0.294253,-0.14024802,-0.091753714,0.03615129,0.19756697,0.3486043,0.13391533,0.36202872,0.08088757,0.07623299,0.038741324,0.3564137,0.20195921,0.23553789,-0.16345535,0.14577402,-0.07384192,0,1,0,0,0
-0.12637582,0.23049285,-0.07304656,-0.015554602,0.10265979,-0.42473245,0.12072754,0.5395359,-0.31075484,-0.09004567,-0.0732132,-0.27371532,0.004997997,0.119962476,0.13794759,-0.22726437,0.18593884,-0.19654045,-0.05027225,-0.6064761,0.11513639,-0.038094323,0.27336,-0.12371719,-0.13779603,0.014921134,-0.21662818,-0.07514666,-0.18816558,0.15450671,0.35367948,0.04726486,0.15314366,-0.27832198,-0.13909505,0.3763864,-0.05743323,-0.062291577,-0.2140006,-0.4816665,0.09417248,-0.26749632,-0.1476736,0.10703982,0.14185292,-0.18146238,-0.15392517,-0.0061469325,0.09292794,0.12673965,0.13652547,-0.25170705,-0.08250954,0.0683028,-0.1401424,0.043839686,0.045055933,-0.0794808,-0.21225426,0.04617285,0.12052274,-0.027540475,0.1526899,-0.0815699,-0.4039638,0.34483203,0.22129115,0.19180766,-0.4589499,0.28801268,-0.12729922,0.24293762,0.19632854,-0.06558226,0.36053374,0.100925684,0.045287956,-0.036250625,-0.20496838,0.03472026,-0.1821273,0.02957998,-0.24328277,0.29894653,-0.14158733,-0.095138416,0.03846394,0.198748,0.3570434,0.13547209,0.3677469,0.08241406,0.079108104,0.041219145,0.36696836,0.2066127,0.24101251,-0.16542685,0.14723055,-0.07878217,0,1,0,0,0
-0.08967631,0.16647755,-0.05422988,-0.010352003,0.0767464,-0.30818734,0.08752334,0.39271083,-0.22501154,-0.064867765,-0.050395627,-0.20146008,0.0014362229,0.08913154,0.099556975,-0.1639908,0.13208099,-0.14198074,-0.035407078,-0.4380341,0.08414311,-0.029110705,0.19737609,-0.087651424,-0.09714949,0.01126625,-0.15672357,-0.05336846,-0.1367051,0.11031633,0.25519335,0.035553575,0.11341736,-0.20181412,-0.10222814,0.27297053,-0.042393804,-0.04469958,-0.15459524,-0.34953913,0.06824168,-0.19213974,-0.10555046,0.07602512,0.10190735,-0.1295303,-0.11064271,-0.0012712649,0.07016904,0.09427447,0.097249895,-0.18153661,-0.059446316,0.049864005,-0.09960461,0.029936315,0.030480644,-0.05971129,-0.15233992,0.032470904,0.08612507,-0.021152465,0.11324907,-0.059579883,-0.293795,0.24852157,0.15970719,0.13836035,-0.3319923,0.21081932,-0.09112265,0.17726241,0.14282699,-0.04941104,0.2657425,0.07147064,0.033829827,-0.030386018,-0.1470548,0.025643298,-0.13248989,0.020429464,-0.17359555,0.2171557,-0.10216257,-0.069822885,0.028148478,0.14356081,0.25796705,0.10149747,0.26475212,0.058976423,0.058230877,0.03249987,0.26810238,0.14858425,0.17392224,-0.11808499,0.107203685,-0.053836945,1,0,0,0,0
-0.1315467,0.24263641,-0.07704868,-0.015724672,0.10823294,-0.44806528,0.12738298,0.56470025,-0.32663614,-0.09741708,-0.075076975,-0.28722906,0.00504649,0.12565365,0.14544728,-0.23806396,0.1926891,-0.20650633,-0.053273827,-0.63781834,0.12204567,-0.04307955,0.2908172,-0.13092157,-0.14554171,0.014065249,-0.22850946,-0.07767687,-0.19592676,0.1612452,0.372559,0.049506836,0.1585336,-0.29225203,-0.14683083,0.3962862,-0.061012875,-0.06571015,-0.22679397,-0.50899726,0.10226556,-0.2811291,-0.15595892,0.11117034,0.15250012,-0.189119,-0.16330297,-0.007232777,0.10159289,0.13296382,0.14407168,-0.26619437,-0.08505212,0.073508985,-0.14917247,0.04672441,0.045743633,-0.083415456,-0.22370195,0.043895494,0.12847178,-0.030764591,0.16058609,-0.0855139,-0.42109683,0.36079952,0.23000363,0.2010263,-0.48332375,0.3007336,-0.13632724,0.25673684,0.20519352,-0.06600832,0.3796682,0.10364884,0.04600341,-0.038124166,-0.21295488,0.035585605,-0.19030955,0.029254809,-0.25602567,0.3137544,-0.14814149,-0.100147024,0.039180577,0.21045844,0.3736868,0.14276257,0.38556093,0.08605953,0.07960236,0.042241216,0.38508174,0.21776712,0.2496732,-0.17558391,0.15362476,-0.07970882,0,0,0,1,0
-0.11440107,0.21445236,-0.06900437,-0.017213058,0.09519165,-0.39935273,0.114401154,0.50631636,-0.29135218,-0.08496745,-0.06440167,-0.2571563,0.0036672764,0.11341571,0.12731509,-0.21107751,0.17402895,-0.18587042,-0.04472038,-0.56922233,0.110257,-0.033689823,0.2565042,-0.118525766,-0.12984882,0.012851669,-0.20252131,-0.06765812,-0.17273378,0.142564,0.32967117,0.047439456,0.14549819,-0.26134497,-0.12993364,0.34953347,-0.055791546,-0.058705665,-0.19966134,-0.45403355,0.08730594,-0.24861245,-0.13964167,0.098723285,0.13418406,-0.16845518,-0.14603382,-0.005512857,0.08878673,0.11874525,0.124914125,-0.23141748,-0.076754905,0.062404945,-0.12584516,0.0386892,0.041619852,-0.07123587,-0.19662943,0.044475053,0.11134257,-0.030206513,0.14228927,-0.07557797,-0.37727872,0.32233557,0.20036434,0.17894411,-0.4289761,0.26975533,-0.12094934,0.22652788,0.18123154,-0.059846498,0.33605942,0.0891741,0.042240802,-0.03873284,-0.19156209,0.033733156,-0.16693681,0.027504122,-0.22678323,0.27938235,-0.13090643,-0.08729074,0.037483037,0.18751559,0.33542445,0.12676153,0.34572574,0.073277004,0.07525497,0.039692804,0.3414,0.19092417,0.22547822,-0.15480538,0.13800259,-0.07057967,0,0,0,0,1
-0.10789066,0.19782992,-0.06260444,-0.012232707,0.085941344,-0.36073062,0.100616366,0.45622644,-0.26612112,-0.075245425,-0.059939925,-0.23208481,0.003767144,0.102549784,0.117785305,-0.19372934,0.15582922,-0.16514549,-0.041953936,-0.5158554,0.099966876,-0.030598342,0.2324906,-0.10481286,-0.11826415,0.012919231,-0.18438354,-0.065642096,-0.16166423,0.12869643,0.2981378,0.04057316,0.13078219,-0.23622045,-0.12052562,0.3229395,-0.052688416,-0.05500344,-0.182683,-0.41410464,0.0826721,-0.22760329,-0.12336588,0.09088446,0.12229672,-0.15340638,-0.1341771,-0.0051550334,0.08223582,0.10546939,0.11371864,-0.2125219,-0.06984618,0.05890352,-0.11619597,0.039454844,0.038218483,-0.06572618,-0.17925951,0.036589324,0.10336476,-0.024580533,0.1280628,-0.06648728,-0.34146336,0.29195336,0.18504073,0.16457286,-0.39012325,0.24584645,-0.11194635,0.20651717,0.16628994,-0.054765355,0.30622122,0.08502752,0.04085577,-0.03267217,-0.17330272,0.027407773,-0.15372178,0.022319796,-0.20813903,0.25829992,-0.118565395,-0.08017209,0.032323744,0.16929397,0.30402267,0.1163451,0.31448337,0.06957345,0.06669574,0.03481717,0.30851278,0.17588967,0.20059203,-0.13984324,0.12525201,-0.06440137,1,0,0,0,0
-0.10962913,0.19556156,-0.06082649,-0.013969621,0.09084764,-0.3626468,0.10238169,0.46097127,-0.2650426,-0.07480147,-0.065140344,-0.23107228,0.0017430547,0.10548614,0.11365174,-0.18914579,0.15345857,-0.16652118,-0.040569905,-0.5205752,0.09866561,-0.033069085,0.23167598,-0.10773854,-0.1152816,0.011713857,-0.18445846,-0.061445903,-0.1618999,0.12918782,0.3012461,0.043113805,0.13211945,-0.24016853,-0.11749621,0.32080182,-0.049533032,-0.054711036,-0.18319863,-0.41254345,0.080319956,-0.22825739,-0.12710533,0.09050687,0.12299842,-0.15417631,-0.13234118,-0.0036733318,0.08366097,0.10961403,0.1127245,-0.21224622,-0.06658959,0.061516546,-0.114409864,0.036573183,0.038250923,-0.0667287,-0.18041603,0.0396112,0.10316418,-0.0229886,0.12912962,-0.06914477,-0.34184885,0.29098436,0.18917808,0.16129693,-0.39134297,0.24919423,-0.11203335,0.20789611,0.1637835,-0.056375373,0.30855697,0.08106677,0.03879628,-0.032161262,-0.16955282,0.024489874,-0.15222198,0.026247155,-0.20556295,0.2530138,-0.12203518,-0.078786135,0.032210354,0.16989864,0.30144006,0.11548126,0.3145421,0.070093475,0.06679948,0.03469462,0.308828,0.17571338,0.19931555,-0.14130297,0.123912,-0.06332866,0,0,0,1,0
-0.13305806,0.2470111,-0.079951085,-0.01676758,0.11626521,-0.45509025,0.12741777,0.5765409,-0.3379172,-0.09565049,-0.07876916,-0.29606894,0.0046443497,0.13072018,0.1464124,-0.23880245,0.19823694,-0.21044135,-0.053227887,-0.6520557,0.12662561,-0.03996624,0.2934817,-0.1348528,-0.1449983,0.014155138,-0.2316754,-0.07715897,-0.20261154,0.16420892,0.37836924,0.050481893,0.16279967,-0.30010277,-0.15047063,0.40205905,-0.062490977,-0.06739552,-0.2283442,-0.51479435,0.099973485,-0.28506535,-0.1586261,0.11634688,0.15406696,-0.18881768,-0.16701046,-0.0027896955,0.10375555,0.13905884,0.14733483,-0.26833522,-0.089754544,0.07296156,-0.15155283,0.046580207,0.04821268,-0.08316092,-0.2279575,0.049863163,0.12857343,-0.031387206,0.16531737,-0.08536952,-0.43021992,0.3693095,0.23712301,0.20542717,-0.49321792,0.31281424,-0.13786823,0.260238,0.20765994,-0.070893556,0.38383016,0.10399243,0.052361105,-0.040291164,-0.21426496,0.03623993,-0.1947051,0.030352144,-0.26282558,0.319315,-0.15190716,-0.09951108,0.038858112,0.2125142,0.38371423,0.1450691,0.39603817,0.08843367,0.08727699,0.043577775,0.39025924,0.22399555,0.25557092,-0.17724727,0.15700068,-0.08143535,0,0,0,1,0
-0.11114101,0.2003641,-0.06584013,-0.012148937,0.089922495,-0.3692999,0.10482823,0.46698093,-0.27356508,-0.07744322,-0.06370211,-0.2353311,0.0032551868,0.10550484,0.12050664,-0.19632126,0.16133855,-0.17361896,-0.043309562,-0.53090465,0.10182801,-0.031056918,0.23811577,-0.10863359,-0.11929116,0.014424971,-0.19078217,-0.064464636,-0.16433635,0.13464981,0.3082006,0.044634648,0.13397826,-0.24505672,-0.12242708,0.33008766,-0.0549135,-0.05337834,-0.18896793,-0.42285213,0.084320866,-0.23391084,-0.13176025,0.09344515,0.12666407,-0.1596408,-0.13255315,-0.006270408,0.08998704,0.110892534,0.11967783,-0.21813722,-0.07083713,0.06094718,-0.122947305,0.036473725,0.036056653,-0.06883184,-0.18663506,0.040014222,0.1076963,-0.02369018,0.13197476,-0.071272396,-0.3534874,0.29905102,0.19116186,0.16906399,-0.40037635,0.25427005,-0.11288028,0.21165992,0.16958785,-0.057631016,0.31662446,0.08741034,0.03884226,-0.031669676,-0.17648862,0.028364656,-0.15832889,0.024603564,-0.21256644,0.26367494,-0.1244575,-0.08211407,0.034499064,0.1761179,0.30955312,0.11774996,0.32312796,0.07119823,0.069664925,0.037967544,0.3192015,0.17767558,0.2076424,-0.14413136,0.12654783,-0.06434503,0,0,0,0,1
-0.10852603,0.19901517,-0.061035234,-0.01024439,0.09158107,-0.37029284,0.101082325,0.46826142,-0.2705276,-0.0788915,-0.06214719,-0.23765151,0.0005723079,0.10851115,0.120531954,-0.1940661,0.15986675,-0.16584866,-0.042503245,-0.5248684,0.10170686,-0.034755133,0.23740408,-0.10999229,-0.118600056,0.008511393,-0.19179642,-0.06231252,-0.1600297,0.13087344,0.3034357,0.04048104,0.13352196,-0.2433671,-0.118391015,0.3261311,-0.049531132,-0.052498497,-0.18143025,-0.41518384,0.08019952,-0.23098858,-0.12953997,0.09386569,0.1230185,-0.1522485,-0.13307765,-0.0064804987,0.08387977,0.11272311,0.1201572,-0.21626857,-0.07020392,0.060197532,-0.12119802,0.039393287,0.041834317,-0.06472437,-0.18360327,0.0409741,0.10139034,-0.023338694,0.12788913,-0.06872536,-0.34499127,0.2950188,0.19036138,0.16723135,-0.39631507,0.2540198,-0.11465673,0.20614317,0.16869196,-0.05767318,0.31073895,0.080456816,0.03724776,-0.0334166,-0.17376436,0.028115649,-0.15919513,0.024840444,-0.2100728,0.26114792,-0.121602654,-0.078773215,0.03138011,0.17016867,0.30915564,0.12113084,0.31963426,0.06975984,0.069852635,0.03334061,0.31639165,0.18079202,0.20639507,-0.14204913,0.12408724,-0.06481659,1,0,0,0,0
-0.1266339,0.23939927,-0.07590432,-0.016566465,0.106556796,-0.4357172,0.12017729,0.5505001,-0.32094446,-0.09178388,-0.07336676,-0.27908435,0.0046129837,0.12377115,0.14292544,-0.23299406,0.1895625,-0.20171805,-0.053251516,-0.623607,0.11749181,-0.0397795,0.2804539,-0.12894206,-0.1429074,0.012664746,-0.22251986,-0.07453608,-0.19176757,0.15734152,0.36106813,0.047816634,0.15513192,-0.28637436,-0.14325686,0.38565078,-0.059757605,-0.063400365,-0.22100584,-0.4939622,0.09397665,-0.27277428,-0.1514592,0.11020436,0.14681062,-0.18581682,-0.15640505,-0.0070720185,0.0995577,0.1308973,0.13970919,-0.2565761,-0.08332304,0.07103956,-0.14147218,0.04553938,0.042976458,-0.077688076,-0.21841376,0.046444964,0.124932826,-0.030076513,0.1548675,-0.08301542,-0.4109479,0.35227776,0.22764905,0.19787394,-0.4702842,0.2981416,-0.13297163,0.246494,0.20012379,-0.06601241,0.36897656,0.10125697,0.046872918,-0.038419235,-0.20744596,0.033107925,-0.18569736,0.03190534,-0.25228646,0.30546924,-0.14397123,-0.09574184,0.038012996,0.20406197,0.3656467,0.13795537,0.3755735,0.0821932,0.07964475,0.04183143,0.37682712,0.2095659,0.24175501,-0.17114298,0.14962776,-0.07884418,0,0,0,0,1
-0.119830616,0.21649595,-0.06960978,-0.013878688,0.0995613,-0.39543495,0.11250504,0.499657,-0.29183254,-0.08448713,-0.065884046,-0.25577936,0.0039124293,0.111799575,0.13173793,-0.20819777,0.17275397,-0.18219973,-0.04754888,-0.56274897,0.10895249,-0.035091374,0.25369617,-0.11791253,-0.12740563,0.013367814,-0.20232572,-0.06845074,-0.17478831,0.14269103,0.32710984,0.044070486,0.14178394,-0.2606421,-0.13257916,0.35122076,-0.055280566,-0.058400247,-0.20017481,-0.44718412,0.086526036,-0.24605922,-0.135442,0.099882774,0.13159399,-0.16580255,-0.14234547,-0.0033929648,0.08624506,0.11955687,0.12852459,-0.2315407,-0.07308783,0.06282381,-0.1303226,0.040317666,0.041389614,-0.07064723,-0.1951151,0.04191878,0.11183243,-0.025786668,0.1415267,-0.07606811,-0.37396574,0.3192866,0.20632656,0.17887636,-0.4263914,0.2675104,-0.12102941,0.22581679,0.18247755,-0.061715603,0.33374023,0.0896338,0.043837175,-0.033658084,-0.18924184,0.030303806,-0.1705668,0.025514117,-0.22558458,0.27761236,-0.13119641,-0.08885211,0.035919584,0.18352936,0.3313494,0.12349513,0.34309006,0.07616075,0.075518794,0.04069924,0.3421388,0.19390203,0.22318906,-0.15185614,0.13482408,-0.07359588,0,0,0,1,0
-0.107246414,0.20182444,-0.061133064,-0.013348801,0.08565028,-0.37054735,0.10419656,0.47198722,-0.2723285,-0.07816641,-0.06285875,-0.23844188,0.0072844643,0.10514617,0.11897144,-0.19605477,0.16226998,-0.17511137,-0.04231674,-0.531026,0.100170165,-0.034528878,0.23929134,-0.111669116,-0.12151054,0.014289111,-0.18934801,-0.065682836,-0.16287118,0.13512109,0.31090456,0.042380378,0.13410093,-0.24373005,-0.12562828,0.32729027,-0.054348428,-0.05973436,-0.18703103,-0.425086,0.08356181,-0.23064595,-0.12945963,0.09270711,0.1248963,-0.16046068,-0.13413629,-0.005870968,0.08279122,0.110652916,0.117779106,-0.21795511,-0.07668709,0.060182903,-0.11995883,0.036289863,0.038368102,-0.06913343,-0.18482028,0.039698,0.1034873,-0.023754027,0.13214093,-0.07088434,-0.35444248,0.30194885,0.19350782,0.16763988,-0.4034343,0.2546664,-0.11179991,0.2165362,0.17003635,-0.056564324,0.31785095,0.08644783,0.04010111,-0.035399303,-0.17851998,0.03165157,-0.1582885,0.023389408,-0.21048702,0.26545283,-0.12340306,-0.08084551,0.030746209,0.1734178,0.31125215,0.11932806,0.3230373,0.069720455,0.07047752,0.03530332,0.3202531,0.18155529,0.20631093,-0.14448181,0.13128413,-0.066100135,0,0,0,0,1
-0.12001923,0.22090256,-0.0701944,-0.014311984,0.097428896,-0.40177178,0.11529284,0.5065248,-0.29359213,-0.08320128,-0.06852356,-0.25680348,0.004675403,0.11042755,0.13238215,-0.21141393,0.17108202,-0.1848055,-0.048401486,-0.57105595,0.111324124,-0.03515475,0.2578952,-0.117640674,-0.12927121,0.012720875,-0.20563392,-0.074625276,-0.17475593,0.14129761,0.3325891,0.048437405,0.1444513,-0.26208884,-0.12911704,0.357017,-0.05534747,-0.05538645,-0.20400365,-0.45918396,0.08831471,-0.25180542,-0.14010353,0.09926391,0.13377051,-0.17036451,-0.1463783,0.0004464531,0.08984145,0.120934315,0.12942915,-0.23648822,-0.07838223,0.067404576,-0.13007365,0.040970806,0.04094349,-0.07480044,-0.19819622,0.042252064,0.11482289,-0.027572965,0.14488396,-0.07758664,-0.37689975,0.32145917,0.20783941,0.18323995,-0.4379878,0.27441338,-0.12374691,0.22703902,0.18231356,-0.061754834,0.33921787,0.0936299,0.04011444,-0.036604334,-0.19090705,0.03255887,-0.17221719,0.026560051,-0.22661477,0.27921852,-0.13271292,-0.09004814,0.037373267,0.18936281,0.33534455,0.13006835,0.34792462,0.07707513,0.07331715,0.03633617,0.34807816,0.19678791,0.22440825,-0.15528527,0.13866025,-0.074555926,0,1,0,0,0
